4630,Дополнительно,"Размер Одежды",36
4630,Дополнительно,Состояние,Отличное
4630,Дополнительно,"Тип Одежды",Платье
4639,Дополнительно,"Размер Обуви",38
4639,Дополнительно,Состояние,Отличное
4639,Дополнительно,"Тип Обуви",Туфли
4662,Дополнительно,"Размер Одежды",38
4662,Дополнительно,Состояние,Отличное
4662,Дополнительно,"Тип Одежды",Платье
4695,Дополнительно,"Размер Одежды",27
4695,Дополнительно,Состояние,Отличное
4695,Дополнительно,"Тип Одежды",Джинсы
4781,Дополнительно,"Размер Обуви",37
4781,Дополнительно,Состояние,Отличное
4781,Дополнительно,"Тип Обуви",Босоножки
4850,Дополнительно,"Размер Одежды",38
4850,Дополнительно,Состояние,Хорошее
4850,Дополнительно,"Тип Одежды",Джинсы
4934,Дополнительно,"Размер Обуви",38
4934,Дополнительно,Состояние,Отличное
4934,Дополнительно,"Тип Обуви",Туфли
4940,Дополнительно,"Размер Одежды","но возраст 8-9 лет"
4940,Дополнительно,Состояние,Отличное
4940,Дополнительно,"Тип Верхней Одежды",Пуховик
4969,Дополнительно,"Размер Одежды",M
4969,Дополнительно,Состояние,Отличное
4969,Дополнительно,"Тип Одежды",Платье
4972,Дополнительно,"Размер Обуви",37.5
4972,Дополнительно,Состояние,Отличное
4972,Дополнительно,"Тип Обуви",Туфли
5060,Дополнительно,"Размер Одежды",S
5060,Дополнительно,Состояние,Отличное
5060,Дополнительно,"Тип Одежды",Жилетка
5091,Дополнительно,"Размер Обуви",37
5091,Дополнительно,Состояние,Отличное
5091,Дополнительно,"Тип Обуви",Туфли
5101,Дополнительно,"Размер Обуви",37
5101,Дополнительно,Состояние,Отличное
5101,Дополнительно,"Тип Обуви",Туфли
5119,Дополнительно,"Размер Одежды",L
5119,Дополнительно,Состояние,Отличное
5119,Дополнительно,"Тип Одежды",Кофта
5128,Дополнительно,"Размер Одежды",38
5128,Дополнительно,Состояние,Отличное
5128,Дополнительно,"Тип Одежды",Платье
5152,Дополнительно,"Размер Одежды",38
5152,Дополнительно,Состояние,Отличное
5152,Дополнительно,"Тип Одежды",Брюки
5190,Дополнительно,"Размер Обуви",36
5190,Дополнительно,Состояние,Отличное
5190,Дополнительно,"Тип Обуви",Ботинки
5197,Дополнительно,Пол,Мальчик
5197,Дополнительно,"Размер Одежды","на возраст 8 лет"
5197,Дополнительно,Состояние,Отличное
5197,Дополнительно,"Тип Одежды",Реглан
5208,Дополнительно,Пол,Мальчик
5208,Дополнительно,"Размер Одежды","на возраст 8 лет"
5208,Дополнительно,Состояние,Отличное
5208,Дополнительно,"Тип Одежды",Рубашка
5209,Дополнительно,Пол,Девочка
5209,Дополнительно,"Размер Одежды","на возраст 10-11 лет"
5209,Дополнительно,Состояние,Отличное
5209,Дополнительно,"Тип Одежды",Джинсы
5210,Дополнительно,Пол,Девочка
5210,Дополнительно,"Размер Одежды","на возраст 11-12 лет"
5210,Дополнительно,Состояние,Отличное
5210,Дополнительно,"Тип Одежды",Джинсы
5222,Дополнительно,"Размер Одежды",M
5222,Дополнительно,Состояние,Отличное
5222,Дополнительно,"Тип Одежды",Сарафан
5233,Дополнительно,Пол,Мальчик
5233,Дополнительно,"Размер Одежды","на возраст 6 лет"
5233,Дополнительно,Состояние,Отличное
5273,Дополнительно,"Размер Одежды",54
5273,Дополнительно,Состояние,Отличное
5273,Дополнительно,"Тип Верхней Одежды",Пуховик
5308,Дополнительно,"Размер Одежды",26
5308,Дополнительно,Состояние,Отличное
5308,Дополнительно,"Тип Одежды",Джинсы
5324,Дополнительно,"Размер Обуви",39.5
5324,Дополнительно,Состояние,Отличное
5324,Дополнительно,"Тип Обуви",Балетки
5500,Дополнительно,"Размер Обуви",38
5500,Дополнительно,Состояние,Отличное
5500,Дополнительно,"Тип Обуви",Туфли
5508,Дополнительно,"Размер Обуви",40
5508,Дополнительно,Состояние,Отличное
5508,Дополнительно,"Тип Обуви",Балетки
5509,Дополнительно,"Размер Обуви",39
5509,Дополнительно,Состояние,Новое
5509,Дополнительно,"Тип Обуви",Босоножки
5526,Дополнительно,"Размер Обуви",40
5526,Дополнительно,Состояние,Отличное
5526,Дополнительно,"Тип Обуви",Ботинки
5544,Дополнительно,Состояние,Отличное
5544,Дополнительно,"Тип Аксессуара",Очки
5545,Дополнительно,Состояние,Отличное
5545,Дополнительно,"Тип Аксессуара",Очки
5570,Дополнительно,"Размер Обуви",38
5570,Дополнительно,Состояние,Новое
5570,Дополнительно,"Тип Обуви",Ботинки
5583,Дополнительно,"Размер Одежды",38
5583,Дополнительно,Состояние,Отличное
5583,Дополнительно,"Тип Одежды",Платье
5603,Дополнительно,"Размер Обуви",37.5
5603,Дополнительно,Состояние,Отличное
5603,Дополнительно,"Тип Обуви",Босоножки
5614,Дополнительно,"Размер Обуви",39
5614,Дополнительно,Состояние,Отличное
5614,Дополнительно,"Тип Обуви",Туфли
5658,Дополнительно,"Размер Одежды",27
5658,Дополнительно,Состояние,Отличное
5658,Дополнительно,"Тип Одежды",Джинсы
5725,Дополнительно,"Размер Обуви","36 ( на 37 )"
5725,Дополнительно,Состояние,Отличное
5725,Дополнительно,"Тип Обуви",Ботильоны
5728,Дополнительно,"Размер Обуви","36 ( на 37 )"
5728,Дополнительно,Состояние,Отличное
5728,Дополнительно,"Тип Обуви",Туфли
5730,Дополнительно,"Размер Обуви",37
5730,Дополнительно,Состояние,Отличное
5730,Дополнительно,"Тип Обуви",Балетки
5732,Дополнительно,"Размер Обуви",36.5
5732,Дополнительно,Состояние,Отличное
5732,Дополнительно,"Тип Обуви",Босоножки
5734,Дополнительно,Пол,Мальчик
5734,Дополнительно,"Размер Обуви",39
5734,Дополнительно,Состояние,Отличное
5734,Дополнительно,"Тип Обуви",Туфли
5751,Дополнительно,"Размер Обуви",39
5751,Дополнительно,Состояние,Новое
5751,Дополнительно,"Тип Обуви",Балетки
5762,Дополнительно,"Размер Обуви",38
5762,Дополнительно,Состояние,Отличное
5762,Дополнительно,"Тип Обуви",Кроссовки
5763,Дополнительно,"Размер Обуви",38
5763,Дополнительно,Состояние,Отличное
5763,Дополнительно,"Тип Обуви",Кроссовки
5767,Дополнительно,Состояние,Отличное
5767,Дополнительно,"Тип Аксессуара",Очки
5803,Дополнительно,"Размер Обуви",39
5803,Дополнительно,Состояние,Отличное
5803,Дополнительно,"Тип Обуви",Туфли
5806,Дополнительно,"Размер Одежды",XS
5806,Дополнительно,Состояние,Отличное
5806,Дополнительно,"Тип Одежды",Туника
5807,Дополнительно,"Размер Одежды",S
5807,Дополнительно,Состояние,Отличное
5807,Дополнительно,"Тип Одежды",Платье
5821,Дополнительно,"Размер Обуви","36 ( на 37 )"
5821,Дополнительно,Состояние,Отличное
5821,Дополнительно,"Тип Обуви",Сапоги
5825,Дополнительно,"Размер Одежды",40/XS
5825,Дополнительно,Состояние,Отличное
5825,Дополнительно,"Тип Одежды",Платье
5836,Дополнительно,"Размер Одежды",L
5836,Дополнительно,Состояние,Новое
5836,Дополнительно,"Тип Верхней Одежды",Плащ
5848,Дополнительно,Состояние,Отличное
5848,Дополнительно,"Тип Аксессуара","Солнцезащитные очки"
5864,Дополнительно,"Размер Одежды",38
5864,Дополнительно,Состояние,Отличное
5864,Дополнительно,"Тип Одежды",Туника
5876,Дополнительно,"Размер Одежды",40
5876,Дополнительно,Состояние,идеальное
5876,Дополнительно,"Тип Одежды",Сарафан
5879,Дополнительно,"Размер Одежды",S-M
5879,Дополнительно,Состояние,идеальное
5879,Дополнительно,"Тип Одежды",Платье
5880,Дополнительно,"Размер Одежды",M
5880,Дополнительно,Состояние,идеальное
5880,Дополнительно,"Тип Одежды",Туника
5881,Дополнительно,"Размер Одежды",34
5881,Дополнительно,Состояние,Отличное
5881,Дополнительно,"Тип Одежды",Джинсы
5882,Дополнительно,"Размер Одежды",S
5882,Дополнительно,Состояние,Отличное
5882,Дополнительно,"Тип Одежды",Платье
5883,Дополнительно,"Размер Одежды",42
5883,Дополнительно,Состояние,идеальное
5883,Дополнительно,"Тип Одежды",Платье
5884,Дополнительно,"Размер Одежды",40
5884,Дополнительно,Состояние,Новое
5884,Дополнительно,"Тип Верхней Одежды",Пуховик
5887,Дополнительно,"Размер Одежды",S-XS
5887,Дополнительно,Состояние,Отличное
5887,Дополнительно,"Тип Одежды",Платье
5894,Дополнительно,"Размер Одежды",38
5894,Дополнительно,Состояние,Отличное
5894,Дополнительно,"Тип Одежды",Джинсы
5895,Дополнительно,"Размер Одежды",42
5895,Дополнительно,Состояние,Отличное
5895,Дополнительно,"Тип Одежды",Юбка
5896,Дополнительно,"Размер Одежды",S
5896,Дополнительно,Состояние,Отличное
5896,Дополнительно,"Тип Одежды",Платье
5897,Дополнительно,"Размер Одежды",44
5897,Дополнительно,Состояние,идеальное
5897,Дополнительно,"Тип Одежды",Пиджак
5912,Дополнительно,"Размер Обуви",38
5912,Дополнительно,Состояние,Отличное
5912,Дополнительно,"Тип Обуви",Шлепанцы
5915,Дополнительно,"Размер Обуви",38
5915,Дополнительно,Состояние,Отличное
5915,Дополнительно,"Тип Обуви",Туфли
5921,Дополнительно,"Размер Обуви",37
5921,Дополнительно,Состояние,Отличное
5921,Дополнительно,"Тип Обуви",Туфли
5931,Дополнительно,Пол,Мальчик
5931,Дополнительно,"Размер Одежды","на возраст 10 лет"
5931,Дополнительно,Состояние,Отличное
5932,Дополнительно,Пол,Мальчик
5932,Дополнительно,"Размер Одежды","на возраст 10 лет"
5932,Дополнительно,Состояние,Отличное
5938,Дополнительно,"Размер Обуви",8M
5938,Дополнительно,Состояние,Новое
5938,Дополнительно,"Тип Обуви",Ботинки
5939,Дополнительно,"Размер Обуви",38.5
5939,Дополнительно,Состояние,Отличное
5939,Дополнительно,"Тип Обуви",Босоножки
5944,Дополнительно,"Размер Одежды",S
5944,Дополнительно,Состояние,Отличное
5944,Дополнительно,"Тип Одежды",Платье
5945,Дополнительно,"Размер Одежды",S
5945,Дополнительно,Состояние,Отличное
5945,Дополнительно,"Тип Одежды",Свитер
5948,Дополнительно,"Размер Одежды",XS
5948,Дополнительно,Состояние,Отличное
5948,Дополнительно,"Тип Верхней Одежды",Плащ
5951,Дополнительно,"Размер Одежды",XS
5951,Дополнительно,Состояние,Отличное
5951,Дополнительно,"Тип Одежды",Жилетка
5959,Дополнительно,"Размер Обуви",39
5959,Дополнительно,Состояние,Новое
5959,Дополнительно,"Тип Обуви",Сандали
5977,Дополнительно,"Размер Одежды",29
5977,Дополнительно,Состояние,Новое
5977,Дополнительно,"Тип Одежды",Джинсы
5990,Дополнительно,"Размер Одежды",XS
5990,Дополнительно,Состояние,Отличное
5990,Дополнительно,"Тип Одежды",Юбка
6002,Дополнительно,"Размер Одежды",S
6002,Дополнительно,Состояние,Отличное
6002,Дополнительно,"Тип Одежды",Юбка
6003,Дополнительно,"Размер Одежды",40
6003,Дополнительно,Состояние,Отличное
6003,Дополнительно,"Тип Одежды",Платье
6007,Дополнительно,"Размер Одежды",40
6007,Дополнительно,Состояние,Отличное
6007,Дополнительно,"Тип Одежды",Платье
6026,Дополнительно,"Размер Одежды",38
6026,Дополнительно,Состояние,Отличное
6026,Дополнительно,"Тип Одежды",Джинсы
6032,Дополнительно,"Размер Обуви",40
6032,Дополнительно,Состояние,Отличное
6032,Дополнительно,"Тип Обуви",Туфли
6033,Дополнительно,"Размер Обуви",39
6033,Дополнительно,Состояние,Отличное
6033,Дополнительно,"Тип Обуви",Босоножки
6037,Дополнительно,"Размер Обуви",40
6037,Дополнительно,Состояние,Отличное
6037,Дополнительно,"Тип Обуви",Шлепанцы
6038,Дополнительно,"Размер Обуви",40
6038,Дополнительно,Состояние,Отличное
6038,Дополнительно,"Тип Обуви",Босоножки
6039,Дополнительно,"Размер Обуви",39.5
6039,Дополнительно,Состояние,Отличное
6039,Дополнительно,"Тип Обуви",Туфли
6049,Дополнительно,"Размер Одежды",38
6049,Дополнительно,Состояние,Отличное
6049,Дополнительно,"Тип Одежды",Платье
6051,Дополнительно,"Размер Одежды",48
6051,Дополнительно,Состояние,"Отличное "
6061,Дополнительно,"Размер Одежды",38
6061,Дополнительно,Состояние,Отличное
6061,Дополнительно,"Тип Одежды",Костюм
6062,Дополнительно,"Размер Одежды",38
6062,Дополнительно,Состояние,Отличное
6062,Дополнительно,"Тип Одежды",Брюки
6064,Дополнительно,"Размер Одежды",38
6064,Дополнительно,Состояние,Хорошее
6064,Дополнительно,"Тип Одежды",Комбинезон
6072,Дополнительно,"Размер Одежды",38
6072,Дополнительно,Состояние,Отличное
6072,Дополнительно,"Тип Одежды",Платье
6083,Дополнительно,Пол,Девочка
6083,Дополнительно,"Размер Одежды","на возраст 10-11 лет"
6083,Дополнительно,Состояние,"надевали один раз"
6084,Дополнительно,"Размер Обуви",38
6084,Дополнительно,Состояние,Отличное
6084,Дополнительно,"Тип Обуви",Туфли
6087,Дополнительно,"Размер Обуви",39
6087,Дополнительно,Состояние,Новое
6087,Дополнительно,"Тип Обуви",Босоножки
6088,Дополнительно,"Размер Обуви",38.5
6088,Дополнительно,Состояние,Новое
6088,Дополнительно,"Тип Обуви",Босоножки
6091,Дополнительно,"Размер Обуви",38
6091,Дополнительно,Состояние,Отличное
6091,Дополнительно,"Тип Обуви",Босоножки
6092,Дополнительно,"Размер Обуви",38
6092,Дополнительно,Состояние,Отличное
6092,Дополнительно,"Тип Обуви",Туфли
6100,Дополнительно,"Размер Одежды",40
6100,Дополнительно,Состояние,Отличное
6100,Дополнительно,"Тип Одежды",Платье
6137,Дополнительно,Состояние,Отличное
6137,Дополнительно,"Тип Аксессуара",Шляпа
6138,Дополнительно,"Размер Одежды",M
6138,Дополнительно,Состояние,Отличное
6138,Дополнительно,"Тип Аксессуара",Шляпа
6148,Дополнительно,"Размер Обуви",38.5
6148,Дополнительно,Состояние,Отличное
6148,Дополнительно,"Тип Обуви",Босоножки
6153,Дополнительно,"Размер Обуви",36
6153,Дополнительно,Состояние,Новое
6153,Дополнительно,"Тип Обуви",Босоножки
6156,Дополнительно,"Размер Обуви",38
6156,Дополнительно,Состояние,Отличное
6156,Дополнительно,"Тип Обуви",Туфли
6197,Дополнительно,"Размер Одежды",44
6197,Дополнительно,Состояние,Идеальное
6197,Дополнительно,"Тип Верхней Одежды",Жилет
6219,Дополнительно,"Размер Одежды",S
6219,Дополнительно,Состояние,Отличное
6219,Дополнительно,"Тип Одежды",Сарафан
6229,Дополнительно,"Размер Одежды",40
6229,Дополнительно,Состояние,Отличное
6229,Дополнительно,"Тип Одежды",Кофта
6230,Дополнительно,"Размер Одежды",42
6230,Дополнительно,Состояние,Отличное
6230,Дополнительно,"Тип Одежды",Платье
6231,Дополнительно,"Размер Одежды",38
6231,Дополнительно,Состояние,Отличное
6231,Дополнительно,"Тип Одежды",Костюм
6232,Дополнительно,"Размер Одежды",S
6232,Дополнительно,Состояние,Отличное
6232,Дополнительно,"Тип Одежды",Костюм
6237,Дополнительно,"Размер Одежды",42
6237,Дополнительно,Состояние,Отличное
6237,Дополнительно,"Тип Одежды",Рубашка
6262,Дополнительно,"Размер Обуви",37
6262,Дополнительно,Состояние,Отличное
6262,Дополнительно,"Тип Обуви",Балетки
6267,Дополнительно,Состояние,Отличное
6267,Дополнительно,"Тип Аксессуара",Очки
6271,Дополнительно,Состояние,Новое
6271,Дополнительно,"Тип Аксессуара",Очки
6283,Дополнительно,"Размер Одежды",24
6283,Дополнительно,Состояние,Отличное
6283,Дополнительно,"Тип Одежды",Джинсы
6293,Дополнительно,"Размер Одежды",36
6293,Дополнительно,Состояние,Отличное
6293,Дополнительно,"Тип Верхней Одежды",Плащ
6297,Дополнительно,"Размер Одежды",S
6297,Дополнительно,Состояние,Отличное
6297,Дополнительно,"Тип Одежды",Платье
6301,Дополнительно,"Размер Обуви",37
6301,Дополнительно,Состояние,Отличное
6301,Дополнительно,"Тип Обуви",Босоножки
6305,Дополнительно,"Размер Обуви",39
6305,Дополнительно,Состояние,Отличное
6305,Дополнительно,"Тип Обуви",Босоножки
6326,Дополнительно,Состояние,Отличное
6326,Дополнительно,"Тип Сумки",Сумка
6353,Дополнительно,"Размер Одежды",38
6353,Дополнительно,Состояние,Новое
6353,Дополнительно,"Тип Верхней Одежды",Плащ
6369,Дополнительно,"Размер Одежды",42
6369,Дополнительно,Состояние,Отличное
6369,Дополнительно,"Тип Одежды",Рубашка
6382,Дополнительно,"Размер Обуви",39
6382,Дополнительно,Состояние,"без следов носки"
6382,Дополнительно,"Тип Обуви",Туфли
6401,Дополнительно,"Размер Обуви",38
6401,Дополнительно,Состояние,Новое
6401,Дополнительно,"Тип Обуви",Туфли
6430,Дополнительно,"Размер Одежды",38
6430,Дополнительно,Состояние,Отличное
6430,Дополнительно,"Тип Верхней Одежды",Шуба
6446,Дополнительно,"Размер Одежды",S
6446,Дополнительно,Состояние,Отличное
6446,Дополнительно,"Тип Верхней Одежды",Пальто
6467,Дополнительно,"Размер Одежды",42
6467,Дополнительно,Состояние,Новое
6467,Дополнительно,"Тип Одежды",Жилетка
6498,Дополнительно,"Размер Одежды",44
6498,Дополнительно,Состояние,Отличное
6498,Дополнительно,"Тип Одежды",Рубашка
6509,Дополнительно,"Размер Одежды",42
6509,Дополнительно,Состояние,Отличное
6509,Дополнительно,"Тип Верхней Одежды",Полушубок
6513,Дополнительно,"Размер Обуви",38.5
6513,Дополнительно,Состояние,Отличное
6513,Дополнительно,"Тип Обуви",Сапоги
6514,Дополнительно,"Размер Обуви",37
6514,Дополнительно,Состояние,Отличное
6514,Дополнительно,"Тип Обуви",Сапоги
6515,Дополнительно,"Размер Обуви",38
6515,Дополнительно,Состояние,Новое
6515,Дополнительно,"Тип Обуви",Сапоги
6526,Дополнительно,"Размер Обуви",38
6526,Дополнительно,Состояние,Новое
6526,Дополнительно,"Тип Обуви",Туфли
6528,Дополнительно,"Размер Обуви",38
6528,Дополнительно,Состояние,Новое
6528,Дополнительно,"Тип Обуви",Сапоги
6529,Дополнительно,"Размер Обуви",38
6529,Дополнительно,Состояние,Отличное
6529,Дополнительно,"Тип Обуви",Ботинки
6530,Дополнительно,"Размер Одежды",M
6530,Дополнительно,Состояние,Отличное
6530,Дополнительно,"Тип Верхней Одежды",Пуховик
6532,Дополнительно,"Размер Обуви",39
6532,Дополнительно,Состояние,Отличное
6532,Дополнительно,"Тип Обуви",Ботинки
6539,Дополнительно,"Размер Обуви",39
6539,Дополнительно,Состояние,Отличное
6539,Дополнительно,"Тип Обуви",Кеды
6540,Дополнительно,"Размер Обуви",39
6540,Дополнительно,Состояние,Новое
6540,Дополнительно,"Тип Обуви",Сапоги
6544,Дополнительно,"Размер Одежды",38
6544,Дополнительно,Состояние,Отличное
6544,Дополнительно,"Тип Верхней Одежды",Куртка
6547,Дополнительно,"Размер Обуви",39
6547,Дополнительно,Состояние,Отличное
6547,Дополнительно,"Тип Обуви",Туфли
6556,Дополнительно,Состояние,Отличное
6556,Дополнительно,"Тип Сумки",Сумка
6563,Дополнительно,"Размер Одежды",M
6563,Дополнительно,Состояние,Отличное
6563,Дополнительно,"Тип Верхней Одежды",Пуховик
6576,Дополнительно,"Размер Одежды",40
6576,Дополнительно,Состояние,Отличное
6576,Дополнительно,"Тип Верхней Одежды","Кожаная Куртка"
6583,Дополнительно,"Размер Одежды",34
6583,Дополнительно,Состояние,Отличное
6583,Дополнительно,"Тип Одежды",Джинсы
6585,Дополнительно,"Размер Обуви",39.5
6585,Дополнительно,Состояние,Отличное
6585,Дополнительно,"Тип Обуви",Туфли
6586,Дополнительно,"Размер Обуви",39.5
6586,Дополнительно,Состояние,Отличное
6586,Дополнительно,"Тип Обуви",Туфли
6588,Дополнительно,Состояние,Отличное
6588,Дополнительно,"Тип Сумки",Сумка
6595,Дополнительно,"Размер Одежды",38
6595,Дополнительно,Состояние,Отличное
6595,Дополнительно,"Тип Верхней Одежды",Пуховик
6614,Дополнительно,"Размер Обуви",38
6614,Дополнительно,Состояние,Отличное
6614,Дополнительно,"Тип Обуви","Сникерсы "
6615,Дополнительно,"Размер Обуви",40
6615,Дополнительно,Состояние,Новое
6615,Дополнительно,"Тип Обуви",Босоножки
6628,Дополнительно,"Размер Одежды",S
6628,Дополнительно,Состояние,Отличное
6628,Дополнительно,"Тип Одежды",Платье
6637,Дополнительно,"Размер Обуви",40
6637,Дополнительно,Состояние,идеальное
6637,Дополнительно,"Тип Обуви",Ботильоны
6639,Дополнительно,"Размер Обуви",37.5
6639,Дополнительно,Состояние,Отличное
